country_name,country_code,indicator_name,indicator_code,category,year,value
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2003,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2003,79.9684714685475
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,97.7
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,97.8
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,99.7659822778921
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,99.5758248331858
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,64.4
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,97.3
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,99.2
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,99.9
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,99.7
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2004,79.9557071016267
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,97.9
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.4
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.7785791255569
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.5913707294114
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,68.8
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,97.4
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.2
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.9
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,99.7
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2005,80.7045758983383
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,98.2
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,99.0
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,99.792661996831
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,99.6188396472415
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,67.9
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,97.6
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,99.4
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,99.9
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,99.7
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2006,81.3567271905369
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,98.5
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,98.4
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,99.808347463674
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,99.6464075255034
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,72.3
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,98.1
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,98.8
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,97.8
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,99.7
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2007,81.9745726621334
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,98.8
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,99.8
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,99.8260609152333
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,99.6825303996653
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,74.1
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,97.9
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,99.9
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,99.7
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2008,82.6714183692273
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,99.1
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,98.9
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,99.8433833887611
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,99.7290075706151
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,75.0
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,98.1
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,99.4
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,99.3
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,99.7
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2009,82.8688257633761
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,99.7
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,99.4
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,99.8581506439913
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,99.7553972530963
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,76.3
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,98.4
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,99.5
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,100.0
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2010,83.4501564252405
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
Canada,CAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
China,CHN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,99.9
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
"Egypt, Arab Rep.",EGY,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,99.4
Euro area,EMU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,99.8715171269448
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,99.7801178323542
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,79.5
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,98.0
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,99.6
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,100.0
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,infrastructure,2011,99.7
